filename,width,height,class,xmin,ymin,xmax,ymax
363.png,160,60,В,70,10,89,41
363.png,160,60,И,90,6,105,36
363.png,160,60,К,108,6,132,34
271.png,160,60,П,35,25,49,43
271.png,160,60,Р,47,28,65,48
271.png,160,60,С,66,34,86,51
271.png,160,60,П,89,29,106,52
271.png,160,60,М,107,23,125,43
1223.png,160,60,А,24,15,39,38
1223.png,160,60,Г,39,13,56,37
1223.png,160,60,Д,54,13,81,47
1223.png,160,60,Ж,80,12,114,45
1223.png,160,60,Ф,112,10,142,46
319.png,160,60,П,30,12,46,34
319.png,160,60,Ф,47,9,67,35
319.png,160,60,Д,69,10,90,39
319.png,160,60,Б,91,7,108,32
319.png,160,60,У,108,10,129,30
725.png,160,60,Н,33,15,51,41
725.png,160,60,Л,54,17,76,43
725.png,160,60,Э,76,20,92,41
725.png,160,60,Э,91,20,107,44
725.png,160,60,Ф,103,18,123,45
1239.png,160,60,Щ,20,14,39,41
1239.png,160,60,Я,37,11,55,43
1239.png,160,60,Х,51,13,82,47
1239.png,160,60,Я,82,7,109,54
1239.png,160,60,Ж,103,10,153,54
989.png,160,60,Ж,37,20,62,45
989.png,160,60,И,64,23,83,49
989.png,160,60,Ш,87,23,107,46
989.png,160,60,Э,103,22,116,44
989.png,160,60,С,113,19,128,41
1237.png,160,60,Ж,37,17,54,39
1237.png,160,60,В,51,15,64,37
1237.png,160,60,Т,63,10,80,31
1237.png,160,60,К,78,8,108,32
1237.png,160,60,Э,108,9,129,34
208.png,160,60,Н,44,15,64,36
208.png,160,60,В,64,15,78,36
208.png,160,60,Х,78,19,86,39
208.png,160,60,Ч,88,22,99,39
208.png,160,60,Ф,100,24,114,45
351.png,160,60,Р,32,23,51,44
351.png,160,60,И,51,25,71,44
351.png,160,60,Л,71,28,88,47
351.png,160,60,Ф,90,25,111,46
351.png,160,60,Г,113,23,128,43
67.png,160,60,И,22,10,44,36
67.png,160,60,Я,46,12,64,39
67.png,160,60,М,64,11,92,40
67.png,160,60,Щ,95,13,127,39
67.png,160,60,В,127,16,139,36
754.png,160,60,В,30,16,47,36
754.png,160,60,Ш,46,13,69,34
754.png,160,60,Т,70,13,89,34
754.png,160,60,Н,89,12,107,34
754.png,160,60,К,109,15,129,34
764.png,160,60,Н,36,27,63,60
764.png,160,60,К,68,27,88,60
764.png,160,60,Х,88,24,103,54
764.png,160,60,Д,100,20,116,51
764.png,160,60,С,114,19,129,41
970.png,160,60,Ж,26,12,51,39
970.png,160,60,Ф,51,12,70,41
970.png,160,60,И,69,12,86,40
970.png,160,60,Ф,83,7,105,35
970.png,160,60,Ч,108,6,131,34
1051.png,160,60,У,21,10,41,37
1051.png,160,60,Д,40,8,66,37
1051.png,160,60,Л,65,10,86,38
1051.png,160,60,Л,86,11,115,37
1051.png,160,60,М,115,11,135,35
301.png,160,60,Л,41,15,63,46
301.png,160,60,В,66,17,75,36
301.png,160,60,Х,76,20,86,39
301.png,160,60,К,86,21,101,41
301.png,160,60,Ю,104,19,127,40
562.png,160,60,З,30,20,43,39
562.png,160,60,Щ,41,14,58,34
562.png,160,60,Я,59,7,78,33
562.png,160,60,Щ,77,10,118,36
562.png,160,60,Ж,115,12,137,34
18.png,160,60,Е,34,27,52,47
18.png,160,60,Д,54,32,77,50
18.png,160,60,С,74,26,94,45
18.png,160,60,Ю,91,22,111,42
18.png,160,60,Т,109,20,123,38
549.png,160,60,Т,42,8,61,32
549.png,160,60,М,64,15,80,33
549.png,160,60,М,82,17,92,32
549.png,160,60,У,92,17,100,34
549.png,160,60,К,101,12,123,32
770.png,160,60,Ш,29,22,61,45
770.png,160,60,В,64,20,83,42
770.png,160,60,Д,82,26,93,46
770.png,160,60,К,93,24,108,41
770.png,160,60,П,108,21,124,46
321.png,160,60,Ю,21,28,49,52
321.png,160,60,Е,51,30,73,58
321.png,160,60,Э,74,28,93,58
321.png,160,60,К,95,27,120,56
321.png,160,60,С,117,28,138,52
38.png,160,60,Л,33,22,57,51
38.png,160,60,Ч,57,21,76,50
38.png,160,60,Ж,74,22,94,46
38.png,160,60,А,93,17,110,40
38.png,160,60,Е,109,13,126,39
1219.png,160,60,С,52,14,69,37
1219.png,160,60,З,68,15,81,38
1219.png,160,60,Е,77,18,91,41
1219.png,160,60,Н,86,19,103,38
1219.png,160,60,Т,100,19,117,34
1242.png,160,60,Ч,29,26,45,54
1242.png,160,60,Ч,45,29,64,54
1242.png,160,60,С,66,31,86,57
1242.png,160,60,С,84,24,104,53
1242.png,160,60,Ф,102,24,120,51
АРЧПП.png,160,60,А,35,15,53,39
АРЧПП.png,160,60,Р,53,13,69,35
АРЧПП.png,160,60,Ч,68,8,88,33
АРЧПП.png,160,60,П,88,6,113,30
АРЧПП.png,160,60,П,113,9,134,33
1156.png,160,60,Ю,26,12,47,37
1156.png,160,60,О,46,11,64,34
1156.png,160,60,Ж,60,8,87,29
1156.png,160,60,К,89,10,109,31
1156.png,160,60,И,110,10,130,35
387.png,160,60,Ч,42,20,57,39
387.png,160,60,С,59,22,73,38
387.png,160,60,Б,72,22,88,38
387.png,160,60,О,85,23,103,41
387.png,160,60,Э,101,23,116,41
789.png,160,60,Р,32,15,46,41
789.png,160,60,Х,46,17,55,41
789.png,160,60,Щ,55,24,71,48
789.png,160,60,Ю,72,28,98,54
789.png,160,60,А,99,24,132,60
551.png,160,60,С,38,22,48,40
551.png,160,60,Ч,49,26,61,43
551.png,160,60,И,66,29,86,47
551.png,160,60,И,90,36,109,50
551.png,160,60,Б,112,31,128,49
926.png,160,60,О,40,17,57,42
926.png,160,60,У,57,22,70,41
926.png,160,60,О,69,25,78,45
926.png,160,60,Я,80,32,93,52
926.png,160,60,С,95,36,114,56
1225.png,160,60,И,36,25,57,50
1225.png,160,60,Е,56,24,72,50
1225.png,160,60,Ф,71,19,89,46
1225.png,160,60,Ж,87,19,107,46
1225.png,160,60,А,104,19,125,43
685.png,160,60,Ч,33,16,48,38
685.png,160,60,М,51,21,72,44
685.png,160,60,Т,69,20,92,46
685.png,160,60,С,91,24,108,46
685.png,160,60,Д,112,24,129,46
915.png,160,60,С,38,7,59,36
915.png,160,60,Т,58,8,77,34
915.png,160,60,Э,81,9,94,35
915.png,160,60,Ж,94,16,110,37
915.png,160,60,Б,109,21,121,39
261.png,160,60,И,32,21,51,44
261.png,160,60,И,51,26,64,42
261.png,160,60,Щ,66,23,93,47
261.png,160,60,К,95,24,115,48
261.png,160,60,Е,118,24,136,46
117.png,160,60,С,37,21,47,41
117.png,160,60,А,45,23,59,44
117.png,160,60,Т,56,25,71,47
117.png,160,60,В,71,21,84,47
117.png,160,60,К,88,17,115,49
977.png,160,60,Ф,40,12,63,41
977.png,160,60,В,65,14,76,39
977.png,160,60,Р,76,17,90,41
977.png,160,60,Я,92,24,106,48
977.png,160,60,Б,104,27,118,49
398.png,160,60,Э,40,24,56,44
398.png,160,60,Ч,59,24,76,45
398.png,160,60,Ю,77,22,90,41
398.png,160,60,С,93,19,103,40
398.png,160,60,З,104,16,115,38
1206.png,160,60,И,36,20,52,41
1206.png,160,60,А,52,20,67,41
1206.png,160,60,А,71,20,87,41
1206.png,160,60,Ю,88,21,105,41
1206.png,160,60,Л,105,24,122,43
930.png,160,60,Н,33,13,57,40
930.png,160,60,А,55,13,75,42
930.png,160,60,С,72,12,90,36
930.png,160,60,С,88,14,103,36
930.png,160,60,И,100,15,120,39
1180.png,160,60,Л,35,19,49,39
1180.png,160,60,Щ,52,20,76,41
1180.png,160,60,И,76,23,98,43
1180.png,160,60,Ч,101,21,115,39
1180.png,160,60,Т,113,17,131,40
52.png,160,60,Х,34,13,62,46
52.png,160,60,Э,61,15,83,45
52.png,160,60,Н,84,18,101,51
52.png,160,60,С,100,23,112,49
52.png,160,60,А,111,23,125,50
304.png,160,60,Л,39,21,53,39
304.png,160,60,Л,54,17,73,37
304.png,160,60,В,74,14,89,35
304.png,160,60,Я,88,17,105,33
304.png,160,60,А,104,18,127,38
1260.png,160,60,И,34,23,47,42
1260.png,160,60,Ж,47,24,62,45
1260.png,160,60,И,60,32,80,55
1260.png,160,60,И,81,37,108,59
1260.png,160,60,Ч,112,38,138,57
682.png,160,60,Е,44,21,53,39
682.png,160,60,Т,53,21,69,38
682.png,160,60,Л,65,19,82,38
682.png,160,60,Г,83,18,96,38
682.png,160,60,Ш,95,19,122,36
589.png,160,60,Ю,25,15,50,39
589.png,160,60,Г,51,17,67,39
589.png,160,60,Р,66,11,86,37
589.png,160,60,Ю,88,15,110,36
589.png,160,60,С,112,15,132,37
722.png,160,60,Э,32,22,44,43
722.png,160,60,С,43,19,59,46
722.png,160,60,С,59,21,79,47
722.png,160,60,Д,78,20,102,52
722.png,160,60,П,99,19,119,41
670.png,160,60,З,37,24,51,44
670.png,160,60,О,50,24,68,45
670.png,160,60,М,69,20,96,46
670.png,160,60,Н,97,15,112,42
670.png,160,60,С,110,17,125,39
60.png,160,60,Ч,36,20,53,47
60.png,160,60,Ф,57,22,72,49
60.png,160,60,О,73,17,91,44
60.png,160,60,О,90,15,108,41
60.png,160,60,Ю,107,15,125,37
181.png,160,60,Ю,23,11,42,37
181.png,160,60,Ш,42,11,85,44
181.png,160,60,Т,85,12,100,37
181.png,160,60,Л,98,13,118,37
181.png,160,60,У,117,13,135,36
1044.png,160,60,А,29,18,54,52
1044.png,160,60,К,57,20,85,49
1044.png,160,60,И,86,17,103,45
1044.png,160,60,Е,102,17,115,41
1044.png,160,60,Ч,112,16,129,40
42.png,160,60,Я,43,15,63,40
42.png,160,60,В,63,18,78,40
42.png,160,60,Э,79,22,90,42
42.png,160,60,З,90,20,102,43
42.png,160,60,С,101,20,118,42
885.png,160,60,Ч,35,17,56,43
885.png,160,60,О,54,17,72,42
885.png,160,60,Я,71,19,87,44
885.png,160,60,Т,84,23,98,42
885.png,160,60,М,98,23,117,45
984.png,160,60,М,21,1,51,23
984.png,160,60,М,53,1,89,25
984.png,160,60,Т,88,3,107,24
984.png,160,60,Ч,106,10,122,32
984.png,160,60,У,118,12,132,38
291.png,160,60,А,37,15,57,37
291.png,160,60,К,56,18,78,41
291.png,160,60,Ч,84,24,102,44
291.png,160,60,М,100,26,115,44
291.png,160,60,И,112,23,126,42
689.png,160,60,Х,37,19,56,40
689.png,160,60,У,54,21,65,43
689.png,160,60,П,67,26,83,44
689.png,160,60,Г,82,29,101,49
689.png,160,60,Ю,100,28,126,45
5.png,160,60,Щ,35,18,61,39
5.png,160,60,З,61,18,72,36
5.png,160,60,Ж,71,15,95,36
5.png,160,60,Б,95,15,109,38
5.png,160,60,У,111,14,127,37
1251.png,160,60,Т,40,20,54,40
1251.png,160,60,Э,49,20,64,41
1251.png,160,60,Р,63,21,78,46
1251.png,160,60,Ч,79,22,97,46
1251.png,160,60,Ф,95,26,116,47
1176.png,160,60,Б,33,24,44,46
1176.png,160,60,Ч,42,26,57,54
1176.png,160,60,Н,59,29,81,55
1176.png,160,60,Р,83,26,104,57
1176.png,160,60,Е,106,29,127,58
АЛФСЖ.png,160,60,А,31,21,52,48
АЛФСЖ.png,160,60,Л,52,21,77,48
АЛФСЖ.png,160,60,Ф,78,18,98,45
АЛФСЖ.png,160,60,С,98,16,110,40
АЛФСЖ.png,160,60,Ж,110,15,131,36
162.png,160,60,Б,33,24,49,46
162.png,160,60,Т,50,19,62,45
162.png,160,60,Г,59,18,76,46
162.png,160,60,М,75,15,102,49
162.png,160,60,Е,106,17,122,46
868.png,160,60,В,26,24,44,48
868.png,160,60,Х,40,28,59,52
868.png,160,60,Б,58,27,76,56
868.png,160,60,К,81,28,110,60
868.png,160,60,Б,117,31,138,60
1240.png,160,60,Ш,27,27,52,50
1240.png,160,60,А,52,29,77,53
1240.png,160,60,У,75,30,93,54
1240.png,160,60,К,94,37,116,54
1240.png,160,60,У,111,34,133,54
232.png,160,60,Ж,31,12,54,34
232.png,160,60,Т,50,13,69,27
232.png,160,60,Ф,68,9,88,34
232.png,160,60,Х,85,9,110,37
232.png,160,60,Ю,105,9,133,34
1012.png,160,60,Е,28,24,42,48
1012.png,160,60,И,39,27,59,49
1012.png,160,60,К,62,28,89,56
1012.png,160,60,А,90,29,116,57
1012.png,160,60,З,118,28,134,60
688.png,160,60,З,37,18,52,41
688.png,160,60,Л,53,16,74,40
688.png,160,60,У,73,15,90,40
688.png,160,60,Э,90,13,101,34
688.png,160,60,Т,100,13,121,34
1246.png,160,60,У,32,13,51,37
1246.png,160,60,М,51,12,74,40
1246.png,160,60,Я,76,13,90,38
1246.png,160,60,В,91,16,112,41
1246.png,160,60,О,114,18,132,44
94.png,160,60,Ш,32,19,59,38
94.png,160,60,Н,60,19,78,42
94.png,160,60,Д,78,19,96,44
94.png,160,60,М,94,17,115,39
94.png,160,60,З,112,19,129,39
505.png,160,60,У,33,10,47,34
505.png,160,60,Ч,45,10,64,39
505.png,160,60,Д,64,10,91,49
505.png,160,60,С,95,10,115,42
505.png,160,60,Т,115,13,133,42
1065.png,160,60,Б,24,22,41,47
1065.png,160,60,Ш,38,17,61,47
1065.png,160,60,Щ,64,11,95,44
1065.png,160,60,Ч,94,8,109,38
1065.png,160,60,Ю,110,9,137,35
1122.png,160,60,Н,35,18,51,38
1122.png,160,60,Т,51,19,67,38
1122.png,160,60,А,62,19,84,40
1122.png,160,60,Щ,83,22,108,45
1122.png,160,60,Т,102,23,127,44
190.png,160,60,А,25,16,39,37
190.png,160,60,Я,41,10,65,41
190.png,160,60,П,66,11,86,42
190.png,160,60,Д,90,10,115,44
190.png,160,60,Р,121,12,138,40
1160.png,160,60,Я,32,10,51,36
1160.png,160,60,Э,50,10,67,37
1160.png,160,60,Б,69,11,80,38
1160.png,160,60,М,81,15,101,41
1160.png,160,60,Ю,103,18,126,45
625.png,160,60,Ф,41,24,61,52
625.png,160,60,Х,63,27,79,47
625.png,160,60,Ю,76,24,91,44
625.png,160,60,П,88,24,106,46
625.png,160,60,Л,108,24,124,44
856.png,160,60,Б,43,19,57,40
856.png,160,60,Г,57,19,71,40
856.png,160,60,Я,72,20,85,41
856.png,160,60,Т,83,18,100,36
856.png,160,60,Ч,98,15,117,34
907.png,160,60,Ф,34,16,56,37
907.png,160,60,К,56,12,76,38
907.png,160,60,Л,77,17,96,38
907.png,160,60,Х,93,18,108,39
907.png,160,60,Т,105,19,122,40
830.png,160,60,И,32,15,48,39
830.png,160,60,Т,50,12,66,38
830.png,160,60,У,66,14,81,39
830.png,160,60,Ш,80,15,102,43
830.png,160,60,У,105,19,122,45
480.png,160,60,Щ,27,10,56,42
480.png,160,60,В,56,10,78,41
480.png,160,60,К,83,11,106,35
480.png,160,60,Е,105,17,117,40
480.png,160,60,С,121,19,134,39
999.png,160,60,Э,36,13,56,39
999.png,160,60,Б,54,12,67,39
999.png,160,60,С,64,5,86,34
999.png,160,60,А,80,2,112,31
999.png,160,60,Б,110,2,127,28
902.png,160,60,Е,37,10,59,39
902.png,160,60,Д,59,15,79,39
902.png,160,60,Л,77,16,89,39
902.png,160,60,Ж,86,20,106,44
902.png,160,60,Б,106,18,123,44
712.png,160,60,П,37,19,53,40
712.png,160,60,П,51,19,66,39
712.png,160,60,Ю,68,20,79,38
712.png,160,60,Я,81,19,93,40
712.png,160,60,Ю,98,22,124,44
953.png,160,60,Ш,41,21,66,46
953.png,160,60,У,64,19,78,44
953.png,160,60,С,76,19,93,42
953.png,160,60,А,89,19,108,41
953.png,160,60,Э,106,20,121,41
217.png,160,60,У,30,25,45,43
217.png,160,60,Ю,42,27,58,48
217.png,160,60,О,58,32,76,53
217.png,160,60,Р,80,33,100,60
217.png,160,60,Ж,103,30,129,58
381.png,160,60,Я,19,22,34,47
381.png,160,60,М,37,18,66,49
381.png,160,60,Н,71,18,96,49
381.png,160,60,Ш,100,26,120,49
381.png,160,60,Н,122,22,137,45
528.png,160,60,Е,38,19,50,42
528.png,160,60,Ж,54,22,76,41
528.png,160,60,Д,76,19,89,42
528.png,160,60,Х,88,15,103,35
528.png,160,60,Т,105,13,122,34
1034.png,160,60,З,34,24,47,44
1034.png,160,60,Т,45,28,58,46
1034.png,160,60,Ж,56,28,80,53
1034.png,160,60,Б,82,27,101,56
1034.png,160,60,Е,106,30,124,56
887.png,160,60,Щ,30,12,59,38
887.png,160,60,Л,60,15,79,37
887.png,160,60,Ш,77,18,96,37
887.png,160,60,П,93,15,110,40
887.png,160,60,Б,109,13,127,37
333.png,160,60,М,32,17,47,37
333.png,160,60,Е,48,15,61,40
333.png,160,60,П,59,15,83,44
333.png,160,60,Б,86,17,103,48
333.png,160,60,М,105,22,126,50
68.png,160,60,Э,29,24,52,50
68.png,160,60,А,52,25,74,49
68.png,160,60,Я,76,24,90,46
68.png,160,60,Щ,88,21,106,43
68.png,160,60,Ф,107,20,123,40
70.png,160,60,В,42,21,58,37
70.png,160,60,Н,59,20,75,35
70.png,160,60,Р,74,19,85,36
70.png,160,60,Т,83,19,95,36
70.png,160,60,У,94,17,111,37
961.png,160,60,З,32,17,44,39
961.png,160,60,Ю,44,12,62,37
961.png,160,60,Я,58,10,78,37
961.png,160,60,П,81,10,100,37
961.png,160,60,В,99,10,118,34
373.png,160,60,И,36,13,54,36
373.png,160,60,Ю,58,13,82,29
373.png,160,60,Ж,84,15,108,29
373.png,160,60,Э,105,18,118,34
373.png,160,60,Б,116,19,127,36
822.png,160,60,У,32,18,54,39
822.png,160,60,З,51,20,64,41
822.png,160,60,Э,64,18,77,39
822.png,160,60,Ш,78,22,101,40
822.png,160,60,К,103,22,119,44
407.png,160,60,Б,30,25,45,51
407.png,160,60,М,49,30,73,51
407.png,160,60,С,75,35,95,52
407.png,160,60,Л,95,32,115,50
407.png,160,60,Ч,119,23,134,45
517.png,160,60,А,37,19,54,41
517.png,160,60,Л,57,20,71,41
517.png,160,60,Ж,73,19,88,41
517.png,160,60,Р,89,22,105,39
517.png,160,60,П,104,20,129,39
1025.png,160,60,А,43,23,56,42
1025.png,160,60,Я,57,23,75,45
1025.png,160,60,Т,73,24,89,45
1025.png,160,60,Э,86,28,100,46
1025.png,160,60,З,101,28,115,51
749.png,160,60,П,30,21,44,42
749.png,160,60,З,47,19,57,38
749.png,160,60,Щ,56,22,81,43
749.png,160,60,Щ,80,27,106,49
749.png,160,60,Л,108,26,126,49
1053.png,160,60,Щ,20,22,57,60
1053.png,160,60,Ю,63,24,94,58
1053.png,160,60,Х,90,23,112,56
1053.png,160,60,А,108,22,125,54
1053.png,160,60,В,124,19,138,44
632.png,160,60,Щ,27,27,62,51
632.png,160,60,Я,64,26,86,55
632.png,160,60,В,86,25,101,49
632.png,160,60,Ш,102,23,121,45
632.png,160,60,Т,120,20,133,39
684.png,160,60,Л,32,17,50,35
684.png,160,60,В,49,13,69,34
684.png,160,60,В,67,11,88,33
684.png,160,60,А,86,12,110,34
684.png,160,60,Д,109,15,126,37
678.png,160,60,А,39,22,53,39
678.png,160,60,Ю,56,19,74,39
678.png,160,60,Ю,76,22,91,42
678.png,160,60,У,91,25,108,41
678.png,160,60,Э,106,22,122,42
844.png,160,60,Х,27,18,49,45
844.png,160,60,Д,45,18,73,51
844.png,160,60,А,74,21,97,44
844.png,160,60,М,97,23,115,43
844.png,160,60,Ж,110,20,132,46
58.png,160,60,Б,39,21,50,39
58.png,160,60,А,49,18,63,39
58.png,160,60,С,66,15,80,36
58.png,160,60,Т,79,15,95,34
58.png,160,60,О,98,17,115,35
1207.png,160,60,Х,20,11,37,37
1207.png,160,60,Б,33,4,54,32
1207.png,160,60,И,54,2,83,25
1207.png,160,60,Ю,89,3,116,24
1207.png,160,60,И,120,11,135,34
302.png,160,60,Б,32,26,47,48
302.png,160,60,Л,49,24,61,50
302.png,160,60,И,66,19,84,48
302.png,160,60,Э,87,16,107,46
302.png,160,60,К,108,15,123,41
675.png,160,60,Д,34,11,57,33
675.png,160,60,Щ,59,17,74,37
675.png,160,60,К,79,19,96,35
675.png,160,60,Н,98,19,112,37
675.png,160,60,Х,112,18,127,39
757.png,160,60,П,27,22,42,42
757.png,160,60,Ш,40,22,58,46
757.png,160,60,О,57,27,79,51
757.png,160,60,Ю,81,29,107,51
757.png,160,60,Ш,109,26,137,49
1217.png,160,60,Г,49,28,73,55
1217.png,160,60,С,68,26,87,52
1217.png,160,60,Я,83,22,95,50
1217.png,160,60,З,94,21,105,46
1217.png,160,60,Т,102,21,118,40
136.png,160,60,Я,42,25,54,53
136.png,160,60,Е,54,24,70,52
136.png,160,60,С,73,22,94,50
136.png,160,60,Р,93,22,109,49
136.png,160,60,Т,109,19,123,44
475.png,160,60,Т,25,28,36,46
475.png,160,60,Х,37,29,47,48
475.png,160,60,Ш,51,32,78,59
475.png,160,60,К,84,32,110,60
475.png,160,60,Ю,112,29,137,54
1147.png,160,60,Т,44,14,75,46
1147.png,160,60,Л,69,15,92,45
1147.png,160,60,Т,90,17,102,41
1147.png,160,60,Э,99,16,108,42
1147.png,160,60,Е,105,20,116,40
659.png,160,60,К,40,19,52,36
659.png,160,60,Х,55,18,65,35
659.png,160,60,Р,62,18,73,37
659.png,160,60,С,73,19,88,42
659.png,160,60,У,84,19,106,45
765.png,160,60,Щ,32,17,59,39
765.png,160,60,К,60,18,78,39
765.png,160,60,Б,78,13,91,39
765.png,160,60,П,88,10,103,32
765.png,160,60,У,101,11,121,30
433.png,160,60,П,30,14,45,34
433.png,160,60,Н,47,12,65,36
433.png,160,60,З,66,13,78,35
433.png,160,60,Ш,80,15,108,37
433.png,160,60,П,114,18,132,34
101.png,160,60,В,38,18,50,38
101.png,160,60,М,48,15,64,32
101.png,160,60,Т,67,10,86,27
101.png,160,60,Ч,86,10,108,31
101.png,160,60,Я,110,12,128,33
1186.png,160,60,Б,41,18,56,41
1186.png,160,60,Н,54,24,68,42
1186.png,160,60,У,65,22,81,45
1186.png,160,60,Э,78,24,99,45
1186.png,160,60,В,103,24,124,47
790.png,160,60,Ф,38,22,54,46
790.png,160,60,Е,56,25,69,44
790.png,160,60,Ш,68,23,88,40
790.png,160,60,Ю,87,24,103,46
790.png,160,60,Э,103,26,119,49
874.png,160,60,М,32,25,52,51
874.png,160,60,Д,54,31,73,56
874.png,160,60,Г,73,29,90,51
874.png,160,60,Ч,88,24,105,50
874.png,160,60,Х,105,24,127,51
928.png,160,60,Е,43,25,62,51
928.png,160,60,Т,63,28,77,50
928.png,160,60,Р,76,31,88,54
928.png,160,60,Т,87,34,103,55
928.png,160,60,К,102,32,118,56
15.png,160,60,Э,38,20,52,42
15.png,160,60,Т,52,21,66,41
15.png,160,60,Ю,65,20,86,38
15.png,160,60,М,84,21,104,39
15.png,160,60,Ч,104,21,123,43
372.png,160,60,Х,33,20,45,39
372.png,160,60,М,47,18,59,37
372.png,160,60,Д,61,16,73,39
372.png,160,60,Ф,76,11,88,34
372.png,160,60,Ю,90,2,120,28
1079.png,160,60,Х,31,15,50,37
1079.png,160,60,Ф,53,12,76,39
1079.png,160,60,Ч,76,11,93,33
1079.png,160,60,Е,93,15,111,36
1079.png,160,60,Г,111,15,126,35
122.png,160,60,З,39,10,52,39
122.png,160,60,Т,49,12,64,37
122.png,160,60,С,60,10,79,39
122.png,160,60,А,76,15,105,43
122.png,160,60,Д,103,19,122,49
456.png,160,60,Я,38,5,54,34
456.png,160,60,Э,57,6,73,31
456.png,160,60,Я,74,10,92,35
456.png,160,60,Э,90,12,102,39
456.png,160,60,Т,100,15,119,39
1249.png,160,60,Э,24,15,42,37
1249.png,160,60,Ш,39,17,64,44
1249.png,160,60,Ж,61,22,85,50
1249.png,160,60,Щ,86,22,118,50
1249.png,160,60,А,117,23,139,48
1091.png,160,60,В,31,17,44,39
1091.png,160,60,Ю,43,12,61,36
1091.png,160,60,Г,64,12,86,39
1091.png,160,60,Ю,87,11,115,42
1091.png,160,60,Н,116,13,130,34
96.png,160,60,И,44,18,66,44
96.png,160,60,Ф,69,18,87,46
96.png,160,60,Т,88,24,98,42
96.png,160,60,С,96,22,106,42
96.png,160,60,Г,105,20,118,41
993.png,160,60,Ю,34,26,56,48
993.png,160,60,З,52,22,68,49
993.png,160,60,С,68,23,86,49
993.png,160,60,С,86,24,105,46
993.png,160,60,Л,100,23,122,45
349.png,160,60,З,34,26,47,49
349.png,160,60,Ч,51,24,71,51
349.png,160,60,Я,73,25,90,52
349.png,160,60,Л,94,27,110,50
349.png,160,60,С,111,28,125,46
49.png,160,60,Ч,36,19,47,40
49.png,160,60,Б,47,19,56,41
49.png,160,60,Ж,54,16,82,42
49.png,160,60,Ш,81,13,116,44
49.png,160,60,Т,116,19,136,45
315.png,160,60,С,44,30,64,58
315.png,160,60,Б,65,27,81,55
315.png,160,60,Т,81,28,94,47
315.png,160,60,Ф,93,24,108,49
315.png,160,60,А,108,23,124,44
443.png,160,60,Г,26,32,42,50
443.png,160,60,Ж,44,30,74,53
443.png,160,60,Ф,76,24,95,52
443.png,160,60,К,100,22,116,51
443.png,160,60,И,117,24,132,43
44.png,160,60,Л,19,8,38,37
44.png,160,60,М,36,5,68,33
44.png,160,60,Щ,68,2,99,43
44.png,160,60,К,98,6,122,40
44.png,160,60,Х,122,10,141,37
825.png,160,60,Х,28,6,51,31
825.png,160,60,Ж,49,7,81,29
825.png,160,60,О,82,8,101,32
825.png,160,60,Ф,100,13,115,37
825.png,160,60,Б,113,17,129,38
895.png,160,60,О,38,11,59,37
895.png,160,60,Г,60,10,77,39
895.png,160,60,П,77,8,98,33
895.png,160,60,Э,98,11,112,32
895.png,160,60,З,110,13,126,32
83.png,160,60,Э,15,30,29,51
83.png,160,60,А,30,34,50,59
83.png,160,60,И,53,36,80,60
83.png,160,60,Щ,88,34,127,60
83.png,160,60,А,128,28,144,51
186.png,160,60,И,23,18,52,50
186.png,160,60,Н,56,19,79,52
186.png,160,60,Ч,82,22,98,50
186.png,160,60,Я,98,24,115,53
186.png,160,60,Н,115,24,134,47
626.png,160,60,С,33,19,45,42
626.png,160,60,Б,42,20,53,42
626.png,160,60,Н,49,15,67,45
626.png,160,60,С,66,12,89,47
626.png,160,60,Л,94,17,119,47
1200.png,160,60,Т,49,29,69,53
1200.png,160,60,Я,64,27,80,49
1200.png,160,60,У,76,25,95,45
1200.png,160,60,П,91,22,105,43
1200.png,160,60,У,103,19,119,42
233.png,160,60,Х,32,20,49,39
233.png,160,60,Ш,46,16,64,37
233.png,160,60,И,62,13,86,41
233.png,160,60,Л,84,15,111,44
233.png,160,60,Ч,110,13,134,41
531.png,160,60,Т,32,24,49,44
531.png,160,60,Л,49,25,63,49
531.png,160,60,С,63,27,76,51
531.png,160,60,Ф,78,29,96,56
531.png,160,60,О,99,31,119,54
1120.png,160,60,Б,33,18,49,39
1120.png,160,60,Я,48,19,63,40
1120.png,160,60,С,63,16,78,39
1120.png,160,60,Щ,77,22,102,41
1120.png,160,60,М,103,22,122,41
941.png,160,60,Э,45,7,63,29
941.png,160,60,Н,64,8,78,32
941.png,160,60,З,78,15,90,36
941.png,160,60,В,90,19,105,37
941.png,160,60,Л,103,21,120,39
353.png,160,60,С,29,23,47,45
353.png,160,60,Ю,48,21,66,44
353.png,160,60,Ч,69,17,83,43
353.png,160,60,К,86,19,113,43
353.png,160,60,Э,115,18,129,44
214.png,160,60,Е,45,28,61,49
214.png,160,60,С,62,25,78,46
214.png,160,60,Ф,75,22,91,46
214.png,160,60,Л,89,21,104,43
214.png,160,60,З,102,19,119,40
1107.png,160,60,Р,32,19,51,43
1107.png,160,60,Ч,51,19,69,41
1107.png,160,60,В,69,19,85,41
1107.png,160,60,Ф,86,17,108,41
1107.png,160,60,Д,109,21,130,41
17.png,160,60,О,48,28,71,50
17.png,160,60,Л,68,25,85,48
17.png,160,60,У,81,23,95,46
17.png,160,60,Б,92,21,104,42
17.png,160,60,А,101,20,122,41
878.png,160,60,Г,40,15,61,47
